filepath,scripted,transcription_original,transcription_clean,spkr_id,quality_code,has_audio_file,has_speech_in_audio,usable,duration,set,mostafa_set
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z4f0.wav,True,people like to sing in cairo,people like to sing in cairo,ksb2z,3.0,True,True,True,4.2304375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z5m0.wav,True,they put my computer next to the books,they put my computer next to the books,ksb2z,3.0,True,True,True,5.70925,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z3v0.wav,True,the young emperor could not spell,the young emperor could not spell,ksb2z,3.0,True,True,True,4.582125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z540.wav,True,grandmother played football last year,grandmother played football last year,ksb2z,3.0,True,True,True,4.582625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z760.wav,True,spoons,spoons,ksb2z,3.0,True,True,True,2.328875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z500.wav,True,the flood took a car down the street,the flood took a car down the street,ksb2z,3.0,True,True,True,4.9526875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z050.wav,True,athlete,athlete,ksb2z,3.0,True,True,True,1.9663125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z4g0.wav,True,"unplug the toaster, if it gets hot",unplug the toaster if it gets hot,ksb2z,3.0,True,True,True,4.582125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z2i0.wav,True,napkin,napkin,ksb2z,3.0,True,True,True,2.7095,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z4k0.wav,True,a feather was in the birdcage,a feather was in the birdcage,ksb2z,3.0,True,True,True,4.5825625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z5j0.wav,True,will you sing this song,will you sing this song,ksb2z,3.0,True,True,True,3.8399375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb020f0.wav,True,boomerang,boomerang,ksb02,3.0,True,True,True,2.614625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb02000.wav,True,advantage,advantage,ksb02,3.0,True,True,True,4.091625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb023h0.wav,True,push,push,ksb02,3.0,True,True,True,3.1555625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb025j0.wav,True,will you sing this song,will you sing this song,ksb02,3.0,True,True,True,5.138625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb02050.wav,True,athlete,athlete,ksb02,3.0,True,True,True,2.61525,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb02230.wav,True,logic,logic,ksb02,3.0,True,True,True,2.088125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb020u0.wav,True,crenshaw,crenshaw,ksb02,3.0,True,True,True,4.0918125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb02500.wav,True,the flood took a car down the street,the flood took a car down the street,ksb02,3.0,True,True,True,6.5958125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb02760.wav,True,spoons,spoons,ksb02,3.0,True,True,True,3.156125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb020a0.wav,True,behind,behind,ksb02,3.0,True,True,True,4.5988125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f5x0.wav,True,i collect stamps from vietnam,i collect stamps from vietnam,ksb3f,3.0,True,True,True,6.1179375,pretrain,dev
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f500.wav,True,the flood took a car down the street,the flood took a car down the street,ksb3f,3.0,True,True,True,6.61625,pretrain,dev
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f230.wav,True,logic,logic,ksb3f,3.0,True,True,True,2.112,pretrain,dev
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f000.wav,True,advantage,advantage,ksb3f,3.0,True,True,True,4.1164375,pretrain,dev
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f0p0.wav,True,civilized,civilized,ksb3f,3.0,True,True,True,3.61,pretrain,dev
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f3w0.wav,True,the illusion looked like a giraffe,the illusion looked like a giraffe,ksb3f,3.0,True,True,True,6.118,pretrain,dev
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02y/ks02y2i0.wav,True,napkin,napkin,ks02y,3.0,True,True,True,3.610625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02y/ks02y000.wav,True,advantage,advantage,ks02y,3.0,True,True,True,4.1144375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s0u0.wav,True,crenshaw,crenshaw,ksb0s,3.0,True,True,True,4.091625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s5x0.wav,True,i collect stamps from vietnam,i collect stamps from vietnam,ksb0s,3.0,True,True,True,6.0948125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s760.wav,True,spoons,spoons,ksb0s,3.0,True,True,True,3.15325,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s3h0.wav,True,push,push,ksb0s,3.0,True,True,True,3.153875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s190.wav,True,ethnic,ethnic,ksb0s,3.0,True,True,True,3.590875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s1y0.wav,True,kingpin,kingpin,ksb0s,3.0,True,True,True,4.091875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s540.wav,True,grandmother played football last year,grandmother played football last year,ks02s,3.0,True,True,True,6.1185,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s5d0.wav,True,mabel grows tomatoes in the courtyard,mabel grows tomatoes in the courtyard,ks02s,3.0,True,True,True,5.6145,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s500.wav,True,the flood took a car down the street,the flood took a car down the street,ks02s,3.0,True,True,True,6.616,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s5x0.wav,True,i collect stamps from vietnam,i collect stamps from vietnam,ks02s,3.0,True,True,True,6.11925,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s5m0.wav,True,they put my computer next to the books,they put my computer next to the books,ks02s,3.0,True,True,True,7.6076875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s190.wav,True,ethnic,ethnic,ks02s,3.0,True,True,True,3.611,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s1y0.wav,True,kingpin,kingpin,ks02s,3.0,True,True,True,4.1170625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s3w0.wav,True,the illusion looked like a giraffe,the illusion looked like a giraffe,ks02s,3.0,True,True,True,6.1190625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s1e0.wav,True,five,five,ks02s,3.0,True,True,True,2.1126875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s660.wav,True,matthew has a horse from the desert,matthew has a horse from the desert,ks02s,3.0,True,True,True,6.6156875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks001230.wav,True,logic,logic,ks001,3.0,True,True,True,2.088625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks0011t0.wav,True,iceberg,iceberg,ks001,3.0,True,True,True,2.6148125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks0015x0.wav,True,i collect stamps from vietnam,i collect stamps from vietnam,ks001,3.0,True,True,True,6.09525,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks0015d0.wav,True,mabel grows tomatoes in the courtyard,mabel grows tomatoes in the courtyard,ks001,3.0,True,True,True,5.593875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks001280.wav,True,mcdonald,mcdonald,ks001,3.0,True,True,True,4.0916875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks001000.wav,True,advantage,advantage,ks001,3.0,True,True,True,4.092,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p1s0.wav,True,humor,humor,ksb0p,3.0,True,True,True,2.08775,pretrain,test
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p1i0.wav,True,growl,growl,ksb0p,3.0,True,True,True,1.5879375,pretrain,test
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p0e0.wav,True,birthmark,birthmark,ksb0p,3.0,True,True,True,3.5914375,pretrain,test
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p2c0.wav,True,misjudged,misjudged,ksb0p,3.0,True,True,True,4.09225,pretrain,test
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p1x0.wav,True,jurors,jurors,ksb0p,3.0,True,True,True,2.6255625,pretrain,test
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p270.wav,True,mature,mature,ksb0p,3.0,True,True,True,2.62625,pretrain,test
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p3h0.wav,True,push,push,ksb0p,3.0,True,True,True,3.1680625,pretrain,test
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks011/ks011040.wav,True,aspire,aspire,ks011,3.0,True,True,True,3.590375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks011/ks0110j0.wav,True,cautiously,cautiously,ks011,3.0,True,True,True,2.61475,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks011/ks011760.wav,True,spoons,spoons,ks011,3.0,True,True,True,3.1556875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks011/ks0116k0.wav,True,santa deemed rudolph the leader,santa deemed rudolph the leader,ks011,3.0,True,True,True,6.595875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks011/ks0115j0.wav,True,will you sing this song,will you sing this song,ks011,3.0,True,True,True,5.1381875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks00f/ks00f6o0.wav,True,someone bought a beautiful ring for you,someone bought a beautiful ring for you,ks00f,3.0,True,True,True,7.6631875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks00f/ks00f3x0.wav,True,we've had a wonderful night,we've had a wonderful night,ks00f,3.0,True,True,True,4.5986875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks033/ks0336k0.wav,True,santa deemed rudolph the leader,santa deemed rudolph the leader,ks033,3.0,True,True,True,6.6051875,pretrain,test
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks033/ks0333h0.wav,True,push,push,ks033,3.0,True,True,True,3.1155625,pretrain,test
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks033/ks0335j0.wav,True,will you sing this song,will you sing this song,ks033,3.0,True,True,True,5.1171875,pretrain,test
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q6l0.wav,True,my sleeve caught the thorny bush,my sleeve caught the thorny bush,ks03q,3.0,True,True,True,7.13,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q1i0.wav,True,growl,growl,ks03q,3.0,True,True,True,1.606875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q0j0.wav,True,cautiously,cautiously,ks03q,3.0,True,True,True,2.6093125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q6j0.wav,True,we gathered sticks for the fire,we gathered sticks for the fire,ks03q,3.0,True,True,True,4.612375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q0o0.wav,True,circumstance,circumstance,ks03q,3.0,True,True,True,3.610875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q500.wav,True,the flood took a car down the street,the flood took a car down the street,ks03q,3.0,True,True,True,6.615625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q6o0.wav,True,someone bought a beautiful ring for you,someone bought a beautiful ring for you,ks03q,3.0,True,True,True,7.60675,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q2c0.wav,True,misjudged,misjudged,ks03q,3.0,True,True,True,4.115375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q6k0.wav,True,santa deemed rudolph the leader,santa deemed rudolph the leader,ks03q,3.0,True,True,True,6.6154375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3w/ksb3w500.wav,True,the flood took a car down the street,the flood took a car down the street,ksb3w,3.0,True,True,True,6.61625,pretrain,test
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6l0.wav,True,my sleeve caught the thorny bush,my sleeve caught the thorny bush,ksb0v,3.0,True,True,True,7.1315625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v1i0.wav,True,growl,growl,ksb0v,3.0,True,True,True,1.588125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v2h0.wav,True,mutual,mutual,ksb0v,3.0,True,True,True,3.5915,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v0j0.wav,True,cautiously,cautiously,ksb0v,3.0,True,True,True,2.615,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6j0.wav,True,we gathered sticks for the fire,we gathered sticks for the fire,ksb0v,3.0,True,True,True,4.5995625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v040.wav,True,aspire,aspire,ksb0v,3.0,True,True,True,3.590875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v1s0.wav,True,humor,humor,ksb0v,3.0,True,True,True,2.0875625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v130.wav,True,earthquake,earthquake,ksb0v,3.0,True,True,True,2.61625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v310.wav,True,obvious,obvious,ksb0v,3.0,True,True,True,2.6165,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6n0.wav,True,"i'm sorry, the dog ate your dinner",i'm sorry the dog ate your dinner,ksb0v,3.0,True,True,True,5.594375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v0o0.wav,True,circumstance,circumstance,ksb0v,3.0,True,True,True,3.5904375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v1n0.wav,True,herbalist,herbalist,ksb0v,3.0,True,True,True,3.1573125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6m0.wav,True,the stove melted the butter,the stove melted the butter,ksb0v,3.0,True,True,True,5.5945,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v3h0.wav,True,push,push,ksb0v,3.0,True,True,True,3.168375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6k0.wav,True,santa deemed rudolph the leader,santa deemed rudolph the leader,ksb0v,3.0,True,True,True,6.5930625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v0y0.wav,True,depths,depths,ksb0v,3.0,True,True,True,3.59125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v180.wav,True,engrave,engrave,ksb0v,3.0,True,True,True,2.61625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v090.wav,True,bathe,bathe,ksb0v,3.0,True,True,True,4.0916875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v270.wav,True,mature,mature,ksb0v,3.0,True,True,True,2.617,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v1x0.wav,True,jurors,jurors,ksb0v,3.0,True,True,True,2.625625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v2c0.wav,True,misjudged,misjudged,ksb0v,3.0,True,True,True,4.0923125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v0e0.wav,True,birthmark,birthmark,ksb0v,3.0,True,True,True,3.5913125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v1d0.wav,True,female,female,ksb0v,3.0,True,True,True,2.088875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6o0.wav,True,someone bought a beautiful ring for you,someone bought a beautiful ring for you,ksb0v,3.0,True,True,True,7.6630625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v760.wav,True,spoons,spoons,ksb0v,3.0,True,True,True,3.1658125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v3z0.wav,True,five people can fit in the elevator,five people can fit in the elevator,ksb0v,3.0,True,True,True,6.5955,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n0j0.wav,True,cautiously,cautiously,ksb0n,3.0,True,True,True,2.615125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n6l0.wav,True,my sleeve caught the thorny bush,my sleeve caught the thorny bush,ksb0n,3.0,True,True,True,7.1231875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n6j0.wav,True,we gathered sticks for the fire,we gathered sticks for the fire,ksb0n,3.0,True,True,True,4.6079375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n3y0.wav,True,you didn't arrive too late,you didn't arrive too late,ksb0n,3.0,True,True,True,4.5983125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n130.wav,True,earthquake,earthquake,ksb0n,3.0,True,True,True,2.615,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n3h0.wav,True,push,push,ksb0n,3.0,True,True,True,3.1571875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n6k0.wav,True,santa deemed rudolph the leader,santa deemed rudolph the leader,ksb0n,3.0,True,True,True,6.59575,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n6o0.wav,True,someone bought a beautiful ring for you,someone bought a beautiful ring for you,ksb0n,3.0,True,True,True,7.6621875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6k0.wav,True,santa deemed rudolph the leader,santa deemed rudolph the leader,ksb3p,3.0,True,True,True,6.6159375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p180.wav,True,engrave,engrave,ksb3p,3.0,True,True,True,2.7051875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p1x0.wav,True,jurors,jurors,ksb3p,3.0,True,True,True,2.608625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p270.wav,True,mature,mature,ksb3p,3.0,True,True,True,2.6089375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p0e0.wav,True,birthmark,birthmark,ksb3p,3.0,True,True,True,3.6110625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p2c0.wav,True,misjudged,misjudged,ksb3p,3.0,True,True,True,4.1158125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p1d0.wav,True,female,female,ksb3p,3.0,True,True,True,2.11175,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p500.wav,True,the flood took a car down the street,the flood took a car down the street,ksb3p,3.0,True,True,True,6.6154375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6o0.wav,True,someone bought a beautiful ring for you,someone bought a beautiful ring for you,ksb3p,3.0,True,True,True,7.6071875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p3z0.wav,True,five people can fit in the elevator,five people can fit in the elevator,ksb3p,3.0,True,True,True,6.7106875,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6m0.wav,True,the stove melted the butter,the stove melted the butter,ksb3p,3.0,True,True,True,5.614125,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p3x0.wav,True,we've had a wonderful night,we've had a wonderful night,ksb3p,3.0,True,True,True,4.7069375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p2m0.wav,True,novel,novel,ksb3p,3.0,True,True,True,3.11275,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p0o0.wav,True,circumstance,circumstance,ksb3p,3.0,True,True,True,3.61075,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p5j0.wav,True,will you sing this song,will you sing this song,ksb3p,3.0,True,True,True,5.1179375,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p1n0.wav,True,herbalist,herbalist,ksb3p,3.0,True,True,True,3.1140625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6l0.wav,True,my sleeve caught the thorny bush,my sleeve caught the thorny bush,ksb3p,3.0,True,True,True,7.13,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p0j0.wav,True,cautiously,cautiously,ksb3p,3.0,True,True,True,2.6090625,pretrain,nan
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p2h0.wav,True,mutual,mutual,ksb3p,3.0,True,True,True,3.6106875,pretrain,nan
