filepath,transcription_clean
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z4d0.wav,chasing sally can be dangerous
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z000.wav,advantage
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z4l0.wav,silver robot toys are the best
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z660.wav,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z4f0.wav,people like to sing in cairo
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z5m0.wav,they put my computer next to the books
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z3v0.wav,the young emperor could not spell
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z540.wav,grandmother played football last year
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z050.wav,athlete
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z4g0.wav,unplug the toaster if it gets hot
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z2i0.wav,napkin
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z4k0.wav,a feather was in the birdcage
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb2z/ksb2z5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb020f0.wav,boomerang
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb02000.wav,advantage
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb023h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb025j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb02050.wav,athlete
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb02230.wav,logic
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb020u0.wav,crenshaw
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb02500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb02760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb02/ksb020a0.wav,behind
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f5x0.wav,i collect stamps from vietnam
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f230.wav,logic
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f000.wav,advantage
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f0p0.wav,civilized
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb3f/ksb3f3w0.wav,the illusion looked like a giraffe
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02y/ks02y2i0.wav,napkin
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02y/ks02y000.wav,advantage
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s0u0.wav,crenshaw
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s5x0.wav,i collect stamps from vietnam
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s190.wav,ethnic
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s1y0.wav,kingpin
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s540.wav,grandmother played football last year
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s5d0.wav,mabel grows tomatoes in the courtyard
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s5x0.wav,i collect stamps from vietnam
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s5m0.wav,they put my computer next to the books
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s190.wav,ethnic
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s1y0.wav,kingpin
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s3w0.wav,the illusion looked like a giraffe
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s1e0.wav,five
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02s/ks02s660.wav,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks001230.wav,logic
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks0011t0.wav,iceberg
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks0015x0.wav,i collect stamps from vietnam
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks0015d0.wav,mabel grows tomatoes in the courtyard
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks001280.wav,mcdonald
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks001000.wav,advantage
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p1s0.wav,humor
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p1i0.wav,growl
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p0e0.wav,birthmark
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p2c0.wav,misjudged
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p1x0.wav,jurors
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p270.wav,mature
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0p/ksb0p3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks011/ks011040.wav,aspire
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks011/ks0110j0.wav,cautiously
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks011/ks011760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks011/ks0116k0.wav,santa deemed rudolph the leader
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks011/ks0115j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks00f/ks00f6o0.wav,someone bought a beautiful ring for you
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks00f/ks00f3x0.wav,we've had a wonderful night
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks033/ks0336k0.wav,santa deemed rudolph the leader
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks033/ks0333h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks033/ks0335j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q6l0.wav,my sleeve caught the thorny bush
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q1i0.wav,growl
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q0j0.wav,cautiously
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q6j0.wav,we gathered sticks for the fire
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q0o0.wav,circumstance
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q6o0.wav,someone bought a beautiful ring for you
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q2c0.wav,misjudged
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks03q/ks03q6k0.wav,santa deemed rudolph the leader
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3w/ksb3w500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6l0.wav,my sleeve caught the thorny bush
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v1i0.wav,growl
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v2h0.wav,mutual
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v0j0.wav,cautiously
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6j0.wav,we gathered sticks for the fire
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v040.wav,aspire
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v1s0.wav,humor
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v130.wav,earthquake
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v310.wav,obvious
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6n0.wav,i'm sorry the dog ate your dinner
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v0o0.wav,circumstance
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v1n0.wav,herbalist
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6m0.wav,the stove melted the butter
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6k0.wav,santa deemed rudolph the leader
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v0y0.wav,depths
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v180.wav,engrave
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v090.wav,bathe
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v270.wav,mature
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v1x0.wav,jurors
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v2c0.wav,misjudged
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v0e0.wav,birthmark
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v1d0.wav,female
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v6o0.wav,someone bought a beautiful ring for you
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0v/ksb0v3z0.wav,five people can fit in the elevator
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n0j0.wav,cautiously
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n6l0.wav,my sleeve caught the thorny bush
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n6j0.wav,we gathered sticks for the fire
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n3y0.wav,you didn't arrive too late
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n130.wav,earthquake
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n6k0.wav,santa deemed rudolph the leader
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n6o0.wav,someone bought a beautiful ring for you
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6k0.wav,santa deemed rudolph the leader
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p180.wav,engrave
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p1x0.wav,jurors
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p270.wav,mature
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p0e0.wav,birthmark
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p2c0.wav,misjudged
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p1d0.wav,female
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6o0.wav,someone bought a beautiful ring for you
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p3z0.wav,five people can fit in the elevator
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6m0.wav,the stove melted the butter
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p3x0.wav,we've had a wonderful night
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p2m0.wav,novel
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p0o0.wav,circumstance
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p1n0.wav,herbalist
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6l0.wav,my sleeve caught the thorny bush
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p0j0.wav,cautiously
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p2h0.wav,mutual
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p220.wav,lifeboats
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p040.wav,aspire
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p310.wav,obvious
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6n0.wav,i'm sorry the dog ate your dinner
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p0t0.wav,cowboys
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p130.wav,earthquake
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p3y0.wav,you didn't arrive too late
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6j0.wav,we gathered sticks for the fire
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ksb0h/ksb0h5k0.wav,buying the ring took all of my money
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ksb0h/ksb0h5c0.wav,give keith a moment to think
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ksb0h/ksb0h760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ksb0h/ksb0h5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ksb0h/ksb0h3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks006/ks0060r0.wav,concept
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks006/ks006110.wav,direct
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks006/ks006200.wav,lengthen
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks006/ks0060w0.wav,cultures
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ksb3s/ksb3s200.wav,lengthen
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks02v/ks02v5g0.wav,take off your hat please
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks02v/ks02v500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0160c0.wav,bigfoot
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0161b0.wav,faithful
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0162k0.wav,normal
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0160m0.wav,chewy
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0161l0.wav,hardship
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0165k0.wav,buying the ring took all of my money
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0165c0.wav,give keith a moment to think
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0160r0.wav,concept
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0161q0.wav,hopeful
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks016200.wav,lengthen
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks016/ks0165e0.wav,will you please bathe
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks03l/ks03l0w0.wav,cultures
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks03l/ks03l1b0.wav,faithful
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks03l/ks03l1q0.wav,hopeful
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ksb2u/ksb2u200.wav,lengthen
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ksb2u/ksb2u5c0.wav,give keith a moment to think
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks03a/ks03a1a0.wav,explosion
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks03a/ks03a0b0.wav,beyond
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks03a/ks03a1u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks03a/ks03a0g0.wav,breath
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks03a/ks03a4u0.wav,stewart has five friends in richmond
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks03a/ks03a4m0.wav,pay albert for the fresh water
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb3o/ksb3o0v0.wav,cross
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb3o/ksb3o1u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb3o/ksb3o290.wav,meaningless
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb3o/ksb3o500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb3o/ksb3o1p0.wav,hoof
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks031/ks0311u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks031/ks0312y0.wav,oasis
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks031/ks0314u0.wav,stewart has five friends in richmond
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0081u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0081a0.wav,explosion
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0084s0.wav,who will the soldier vote for
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0081p0.wav,hoof
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks008500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb142e0.wav,moisture
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb144s0.wav,who will the soldier vote for
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb143h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb142y0.wav,oasis
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb141p0.wav,hoof
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb14010.wav,allowing
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb144m0.wav,pay albert for the fresh water
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb144u0.wav,stewart has five friends in richmond
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb144q0.wav,edgar does not have a job
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb14500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb14760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb144p0.wav,the angry chef cooked his vegetables
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb14/ksb144n0.wav,the briefcase is open now
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0m/ksb0m3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0m/ksb0m4p0.wav,the angry chef cooked his vegetables
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0m/ksb0m1u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k5t0.wav,please offer them a dinner mint
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k6e0.wav,the rain chased the dirt down the drain
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k7t0.wav,thousand
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k5n0.wav,i like my meat on a cold platter
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k1b0.wav,faithful
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k2u0.wav,four six four two nine five four
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k340.wav,organizations
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k5b0.wav,our tent can hold six people
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k730.wav,soften
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k0r0.wav,concept
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k200.wav,lengthen
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k6h0.wav,the speaker boomed from the car
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k2t0.wav,one nine seven four three five four
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k7o0.wav,technology
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k2z0.wav,objected
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k390.wav,pathfinder
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k5c0.wav,give keith a moment to think
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks010/ks0104m0.wav,pay albert for the fresh water
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks010/ks0104o0.wav,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks010/ks0104r0.wav,you can save water in your bathtub
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks010/ks010060.wav,average
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks010/ks0101u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks010/ks0104n0.wav,the briefcase is open now
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks010/ks0100l0.wav,chalk
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b1c0.wav,fancy
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b5h0.wav,she'll be ready very soon
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b210.wav,lethargic
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b120.wav,disrupt
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks03y/ks03y0i0.wav,cashflow
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ksb0a/ksb0a030.wav,archrival
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ksb0a/ksb0a1r0.wav,hourly
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ksb0a/ksb0a210.wav,lethargic
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ksb0a/ksb0a0s0.wav,cooperate
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ksb0a/ksb0a120.wav,disrupt
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ksb0a/ksb0a500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ksb0a/ksb0a0i0.wav,cashflow
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ksb0a/ksb0a080.wav,background
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00w/ks00w5r0.wav,her veins pop out when she is mad
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00w/ks00w030.wav,archrival
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00w/ks00w0s0.wav,cooperate
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00w/ks00w3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00w/ks00w630.wav,that was an odd decision
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00w/ks00w1h0.wav,fragment
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00w/ks00w0d0.wav,biology
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00w/ks00w5w0.wav,when will we go on vacation
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00w/ks00w5y0.wav,he breathed a sigh of relief
