filepath,transcription_clean
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks61g/ks61g6f0.wav,we watched television during dinner
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks933/ks9335f0.wav,put the key in the key hole
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks21h/ks21h5c0.wav,give keith a moment to think
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks337/ks3373h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks638/ks638450.wav,i'm good with things like that
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl18/ksl18880.wav,unfortunate
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh3p/ksh3p630.wav,that was an odd decision
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd3h/ksd3h6w0.wav,singer
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks91i/ks91i6y0.wav,slogan
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd07/ksd077t0.wav,thousand
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0006s0.wav,shirt
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ksk0v/ksk0v4c0.wav,charles will sell fifty almonds
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ks70c/ks70c2a0.wav,microwaves
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00b/ks00b300.wav,obstacle
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks60s/ks60s4b0.wav,every month i eat some chocolate
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ksk0j/ksk0j4f0.wav,people like to sing in cairo
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa42/ksa42830.wav,treasure
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ks734/ks734430.wav,i think cats are cute
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse42/kse420j0.wav,cautiously
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks31d/ks31d5k0.wav,buying the ring took all of my money
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh01/ksh01670.wav,the car went too fast
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks92t/ks92t6p0.wav,seven
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks618/ks6186l0.wav,my sleeve caught the thorny bush
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02y/ks02y5d0.wav,mabel grows tomatoes in the courtyard
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks60d/ks60d4v0.wav,that person eats pancakes
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3i/ksa3i8d0.wav,vase
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ks80a/ks80a0s0.wav,cooperate
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks23m/ks23m230.wav,logic
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ksk3f/ksk3f800.wav,town
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks21b/ks21b8i0.wav,wash
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj02/ksj02480.wav,we've just started the egg toss
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks212/ks212190.wav,ethnic
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj3m/ksj3m3m0.wav,rock
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf38/ksf38530.wav,the bird sang a sweet melody
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks948/ks948400.wav,greet me with open arms
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd44/ksd443y0.wav,you didn't arrive too late
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj12/ksj12650.wav,i have ice cream for you
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd30/ksd306b0.wav,search in between the couch cushions
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh0q/ksh0q4o0.wav,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks52v/ks52v4e0.wav,jason likes playing with garfield
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks93l/ks93l0y0.wav,depths
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0u/ksf0u1j0.wav,gumshoe
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ks70v/ks70v0x0.wav,dashboard
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi3x/ksi3x4s0.wav,who will the soldier vote for
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks500/ks5004d0.wav,chasing sally can be dangerous
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks50n/ks50n0q0.wav,cliffhanger
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj3r/ksj3r7t0.wav,thousand
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ksc3y/ksc3y0c0.wav,bigfoot
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks23o/ks23o7w0.wav,thrower
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks60v/ks60v600.wav,because my leg is sore i can't play
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ks70z/ks70z6h0.wav,the speaker boomed from the car
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks83l/ks83l2f0.wav,mouths
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg3a/ksg3a5k0.wav,buying the ring took all of my money
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa3x/ksa3x4d0.wav,chasing sally can be dangerous
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks511/ks5117y0.wav,toothpaste
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksl0e/ksl0e6v0.wav,shortchange
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi16/ksi160a0.wav,behind
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks53v/ks53v1c0.wav,fancy
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksl0p/ksl0p3i0.wav,ragtime
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks001/ks001760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks34d/ks34d290.wav,meaningless
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh3z/ksh3z3l0.wav,represents
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks91a/ks91a0b0.wav,beyond
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks12v/ks12v0s0.wav,cooperate
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj13/ksj133e0.wav,playoffs
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ksi18/ksi185i0.wav,we had a birds eye view
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd46/ksd462z0.wav,objected
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj06/ksj062y0.wav,oasis
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ks00f/ks00f2c0.wav,misjudged
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks50m/ks50m7r0.wav,thanks
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi1b/ksi1b3y0.wav,you didn't arrive too late
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks50a/ks50a4k0.wav,a feather was in the birdcage
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksl1g/ksl1g660.wav,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ks701/ks7011s0.wav,humor
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg44/ksg445c0.wav,give keith a moment to think
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks70h/ks70h8q0.wav,woolen
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ksh46/ksh468v0.wav,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse1g/kse1g1o0.wav,homemaking
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks946/ks9465q0.wav,will beets stain my pants
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh44/ksh442w0.wav,two four seven six three seven four
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf0r/ksf0r010.wav,allowing
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks80x/ks80x4l0.wav,silver robot toys are the best
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg3k/ksg3k0j0.wav,cautiously
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj36/ksj367j0.wav,suggest
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd46/ksd465o0.wav,are zebras just striped horses
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa3y/ksa3y5x0.wav,i collect stamps from vietnam
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks33d/ks33d1t0.wav,iceberg
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks54d/ks54d3y0.wav,you didn't arrive too late
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi02/ksi02720.wav,snake
/srv/scratch/chacmod/OGI/speech/scripted/03/1/kse0s/kse0s8r0.wav,yankee
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf01/ksf01810.wav,toyota
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf0w/ksf0w0i0.wav,cashflow
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks33r/ks33r3i0.wav,ragtime
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks52v/ks52v4h0.wav,is that girl chewing gum
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh01/ksh018v0.wav,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks24c/ks24c0c0.wav,bigfoot
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks010/ks0105j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd0i/ksd0i720.wav,snake
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ksk0u/ksk0u290.wav,meaningless
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks131/ks1312a0.wav,microwaves
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks23l/ks23l2g0.wav,musician
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ksi18/ksi186h0.wav,the speaker boomed from the car
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks21k/ks21k8b0.wav,updated
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh02/ksh02500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl2t/ksl2t5i0.wav,we had a birds eye view
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi08/ksi08690.wav,i thought i heard new voices
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi3s/ksi3s1s0.wav,humor
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd2z/ksd2z260.wav,lure
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf0c/ksf0c5d0.wav,mabel grows tomatoes in the courtyard
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa0g/ksa0g1m0.wav,hawthorne
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3u/ksa3u2z0.wav,objected
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa35/ksa357p0.wav,temptation
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj3m/ksj3m750.wav,southmost
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ks83s/ks83s680.wav,i'll rent an apartment tomorrow
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg2z/ksg2z660.wav,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks63d/ks63d6a0.wav,go inside and eat your dinner
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ksc3e/ksc3e430.wav,i think cats are cute
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks42s/ks42s5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ks732/ks732500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd3s/ksd3s1k0.wav,handshake
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg3l/ksg3l700.wav,smoke
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks110/ks110030.wav,archrival
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa3o/ksa3o570.wav,don't make the same mistakes twice
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa3a/ksa3a420.wav,the cows' hay was not dry yet
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ksk06/ksk064a0.wav,could you pass the other jam please
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks20n/ks20n830.wav,treasure
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse19/kse19500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks607/ks6074k0.wav,a feather was in the birdcage
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf0r/ksf0r7i0.wav,subtract
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse00/kse008d0.wav,vase
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg0e/ksg0e5n0.wav,i like my meat on a cold platter
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj0t/ksj0t8e0.wav,vaulted
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg3o/ksg3o3t0.wav,screwdriver
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3l/ksi3l440.wav,that pink marble cost me a dollar
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks73c/ks73c5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/03/1/kse0v/kse0v8r0.wav,yankee
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks73a/ks73a1k0.wav,handshake
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg3h/ksg3h500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa0z/ksa0z290.wav,meaningless
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3w/ksf3w330.wav,one
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks50y/ks50y760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ksc0o/ksc0o1t0.wav,iceberg
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh0c/ksh0c3p0.wav,safeway
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0k/ksb0k0h0.wav,bronco
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks90g/ks90g4s0.wav,who will the soldier vote for
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ksk0j/ksk0j710.wav,smoothly
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ksc00/ksc00160.wav,employees
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd3z/ksd3z2n0.wav,nuclear
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks405/ks4055v0.wav,you can see bugs light up the sky
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse00/kse002k0.wav,normal
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd17/ksd174d0.wav,chasing sally can be dangerous
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg3w/ksg3w8l0.wav,white
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ksc00/ksc000h0.wav,bronco
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ks732/ks7328v0.wav,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks33c/ks33c7b0.wav,steamship
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa05/ksa050r0.wav,concept
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks60e/ks60e8r0.wav,yankee
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ks70c/ks70c3k0.wav,red
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse4a/kse4a480.wav,we've just started the egg toss
