filepath,transcription_clean
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996437/myst_996437_2009-23-09_00-00-00_VB_2.3/myst_996437_2009-23-09_00-00-00_VB_2.3_034.wav,how variables change things
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0h/ksk0h0n0.wav,childhood
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013021/myst_013021_2014-05-23_13-34-16_LS_4.1/myst_013021_2014-05-23_13-34-16_LS_4.1_016.wav,a rattlesnake is warning the mouse thing the prairie dog that it's there so it should run
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990385/myst_990385_2009-14-04_00-00-00_ME_2.1/myst_990385_2009-14-04_00-00-00_ME_2.1_020.wav,so right now the negative side is on the left side and on the negative side of the on the no negative side th the electricity will go on the negative side and that's where it would go
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002119/myst_002119_2014-04-18_13-14-00_LS_3.3/myst_002119_2014-04-18_13-14-00_LS_3.3_007.wav,they all help you like digest your food
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3m/ksi3m5d0.wav,mabel grows tomatoes in the courtyard
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks733/ks733770.wav,springhill
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013064/myst_013064_2014-04-16_08-32-47_LS_1.1/myst_013064_2014-04-16_08-32-47_LS_1.1_014.wav,one of the parts is the biosphere it helps plants and animals live on the earth which is a system
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997679/myst_997679_2011-07-02_00-00-00_ME_3.1/myst_997679_2011-07-02_00-00-00_ME_3.1_003.wav,through a pathway to a receiver and back again
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks110/ks1102l0.wav,nothing
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995731/myst_995731_2011-23-02_00-00-00_ME_3.1/myst_995731_2011-23-02_00-00-00_ME_3.1_015.wav,well if there's wires between the two uh
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990050/myst_990050_2008-16-05_00-00-00_MS_4.2/myst_990050_2008-16-05_00-00-00_MS_4.2_250.wav,uh yeah you'd use that for like when like you're filling up soda cans and you just need a little bit more you would pour it in the water into there and then pour it back in
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993201/myst_993201_2008-23-10_00-00-00_VB_4.3/myst_993201_2008-23-10_00-00-00_VB_4.3_034.wav,i i think it's just to get more answers cause yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004023/myst_004023_2014-01-28_08-22-39_EE_3.3/myst_004023_2014-01-28_08-22-39_EE_3.3_018.wav,the magnet is a magnet and when it touches the steel nail the steel nail becomes a temporary magnet
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks63c/ks63c4j0.wav,fred didn't try the carrot juice
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh3q/ksh3q560.wav,even your ears sweat in a sauna
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007077/myst_007077_2014-03-06_14-03-29_EE_1.4/myst_007077_2014-03-06_14-03-29_EE_1.4_022.wav,i see wood fuel like gasoline i see a candle and three apples
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990009/myst_990009_2008-09-05_00-00-00_ME_2.1/myst_990009_2008-09-05_00-00-00_ME_2.1_008.wav,one side's on the um negative side and one side's on the positive side
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990069/myst_990069_2008-19-05_00-00-00_MS_4.2/myst_990069_2008-19-05_00-00-00_MS_4.2_066.wav,um no not really
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997273/myst_997273_2008-08-12_00-00-00_ME_2.1/myst_997273_2008-08-12_00-00-00_ME_2.1_027.wav,yes it is
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks340/ks3402k0.wav,normal
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995731/myst_995731_2011-16-02_00-00-00_ME_2.2/myst_995731_2011-16-02_00-00-00_ME_2.2_018.wav,because well the motor is spinning because all that energy he has
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004031/myst_004031_2013-12-03_10-12-27_EE_1.4/myst_004031_2013-12-03_10-12-27_EE_1.4_019.wav,it will be environmentally from
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996215/myst_996215_2009-15-01_00-00-00_MS_4.1/myst_996215_2009-15-01_00-00-00_MS_4.1_098.wav,well it would be accurate sort of if you wanna be more accurate you should use your um a thermometer yeah
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh0b/ksh0b6b0.wav,search in between the couch cushions
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997478/myst_997478_2010-21-01_00-00-00_ME_2.3/myst_997478_2010-21-01_00-00-00_ME_2.3_008.wav,um all metal is c a conductor is what i learned today so it powers the generators like the on switch would because it's metal
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj06/ksj063t0.wav,screwdriver
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004025/myst_004025_2013-12-03_10-12-09_EE_1.4/myst_004025_2013-12-03_10-12-09_EE_1.4_007.wav,a fuel is anything that creates energy
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd17/ksd170u0.wav,crenshaw
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd36/ksd362n0.wav,nuclear
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks730/ks7304d0.wav,chasing sally can be dangerous
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990501/myst_990501_2010-02-02_00-00-00_WA_2.1/myst_990501_2010-02-02_00-00-00_WA_2.1_043.wav,well the um water level will go back down pretty far
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990048/myst_990048_2008-16-05_00-00-00_MS_4.3/myst_990048_2008-16-05_00-00-00_MS_4.3_044.wav,it's if you don't wait longer than it's g then you're gonna get one ten temperature that one minute and then you're gonna get another temperature the other minute
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007238/myst_007238_2014-09-24_08-41-16_MX_1.1/myst_007238_2014-09-24_08-41-16_MX_1.1_019.wav,the screen is creating separation
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013050/myst_013050_2013-11-20_10-20-34_EE_1.2/myst_013050_2013-11-20_10-20-34_EE_1.2_023.wav,turn so you could here
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013027/myst_013027_2014-05-22_12-59-17_LS_3.3/myst_013027_2014-05-22_12-59-17_LS_3.3_005.wav,it zooms in and it shows three little circles
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988440/myst_988440_2009-10-11_00-00-00_VB_2.2/myst_988440_2009-10-11_00-00-00_VB_2.2_022.wav,m you can figure out how many pennies can go in to it and how much water it can hold
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993210/myst_993210_2008-15-10_00-00-00_VB_3.1/myst_993210_2008-15-10_00-00-00_VB_3.1_127.wav,yeah i mean he discovered there's over a million stars in the milky way
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa40/ksa404i0.wav,bill has purple glasses
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996718/myst_996718_2011-11-01_00-00-00_MS_1.1/myst_996718_2011-11-01_00-00-00_MS_1.1_004.wav,um yes i it is on
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995002/myst_995002_2008-02-04_00-00-00_ME_4.2/myst_995002_2008-02-04_00-00-00_ME_4.2_048.wav,um what surprised me was that ten wraps would pick up only two
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996416/myst_996416_2009-11-09_00-00-00_VB_1.3/myst_996416_2009-11-09_00-00-00_VB_1.3_006.wav,the y axis is at the bottom and the x axis is at the side the left side
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004026/myst_004026_2013-11-19_09-42-57_EE_1.2/myst_004026_2013-11-19_09-42-57_EE_1.2_005.wav,the d cell and um the the d cell must be um connected to the motor and so as well as the positive
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013023/myst_013023_2014-05-22_12-22-05_LS_2.3/myst_013023_2014-05-22_12-22-05_LS_2.3_011.wav,that they are brain cells
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk12/ksk125o0.wav,are zebras just striped horses
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ksc0j/ksc0j760.wav,spoons
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013023/myst_013023_2014-05-22_12-22-05_LS_2.3/myst_013023_2014-05-22_12-22-05_LS_2.3_005.wav,that cells are in our our body
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012018/myst_012018_2014-04-17_13-56-59_SRL_3.4/myst_012018_2014-04-17_13-56-59_SRL_3.4_035.wav,it breaks apart as it's fractured
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013251/myst_013251_2015-01-23_12-40-22_EE_2.3/myst_013251_2015-01-23_12-40-22_EE_2.3_024.wav,uh we learned about strings of lights and series circuits and how if one light burns out in a series circuit all the other ones do as for in a parallel circuit the other lights do not burn out
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002121/myst_002121_2014-03-11_13-21-42_LS_2.1/myst_002121_2014-03-11_13-21-42_LS_2.1_019.wav,yes because it's a living organism
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks50w/ks50w6e0.wav,the rain chased the dirt down the drain
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013030/myst_013030_2014-05-08_14-08-20_LS_2.3/myst_013030_2014-05-08_14-08-20_LS_2.3_007.wav,the things in the lake
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks50u/ks50u2x0.wav,one eight one seven six four three
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004013/myst_004013_2013-11-19_09-27-55_EE_1.2/myst_004013_2013-11-19_09-27-55_EE_1.2_015.wav,the switch has to be touching both wires or both metal parts that the wires are connected to to make the motor spin
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996411/myst_996411_2009-09-09_00-00-00_VB_1.3/myst_996411_2009-09-09_00-00-00_VB_1.3_006.wav,they're positioned for the length one ten to two hundred and the number of swings one to twenty
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007255/myst_007255_2015-04-23_08-17-35_LS_4.2/myst_007255_2015-04-23_08-17-35_LS_4.2_002.wav,it has do it how how a most humans react
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002127/myst_002127_2014-02-27_13-42-40_LS_1.1/myst_002127_2014-02-27_13-42-40_LS_1.1_012.wav,it a part
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007206/myst_007206_2014-09-29_14-05-09_MX_1.2/myst_007206_2014-09-29_14-05-09_MX_1.2_031.wav,a solution
