recordingID,filepath,transcription_original,transcription_clean,has_audio_file,has_speech_in_audio,usable,duration,set
2030112_en_5_7_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_101/2030112_en_5_7_101.wav,@bkg @voice ,<unk>,True,False,False,7.008,ignore
2030112_en_6_8_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_6_8_100/2030112_en_6_8_100.wav,@bkg @voice ,<unk>,True,False,False,10.08,ignore
2030112_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_6_8_105/2030112_en_6_8_105.wav,@voice ,<unk>,True,False,False,10.008,ignore
2040102_en_5_7_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_101/2040102_en_5_7_101.wav,@voice ,<unk>,True,False,False,7.008,ignore
2040121_en_6_8_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_6_8_104/2040121_en_6_8_104.wav,@ns @it(ciao come stai) ,<unk>,True,False,False,10.08,ignore
2050107_en_6_8_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_6_8_101/2050107_en_6_8_101.wav,@it(margherita) @breath ,<unk>,True,False,False,10.0571875,ignore
2060111_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_100/2060111_en_5_7_100.wav,@voice ,<unk>,True,False,False,7.008,ignore
2060111_en_5_7_102,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_102/2060111_en_5_7_102.wav,@voice ,<unk>,True,False,False,7.008,ignore
2060111_en_5_7_103,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_103/2060111_en_5_7_103.wav,@voice ,<unk>,True,False,False,7.008,ignore
2060111_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_6_8_105/2060111_en_6_8_105.wav,@voice ,<unk>,True,False,False,10.008,ignore
2070105_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_100/2070105_en_5_7_100.wav,@ns ,,True,False,False,7.008,ignore
2070111_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_100/2070111_en_5_7_100.wav,@ns @it(spetta) ,<unk>,True,False,False,7.008,ignore
2070111_en_5_7_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_101/2070111_en_5_7_101.wav,#* @it(non sono riusci-) ,<unk>,True,False,False,7.008,ignore
2070117_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_100/2070117_en_5_7_100.wav,@bkg @voice ,<unk>,True,False,False,7.008,ignore
2070117_en_5_7_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_101/2070117_en_5_7_101.wav,@bkg ,,True,False,False,7.008,ignore
2070117_en_5_7_102,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_102/2070117_en_5_7_102.wav,@bkg ,,True,False,False,7.008,ignore
2070117_en_5_7_103,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_103/2070117_en_5_7_103.wav,@bkg @voice ,<unk>,True,False,False,7.008,ignore
2080201_en_5_7_100,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_5_7_100/2080201_en_5_7_100.wav,@voice @breath ,<unk>,True,False,False,7.0791875,ignore
3010101_en_35_28_103,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_35_28_103/3010101_en_35_28_103.wav,@laugh @cough @voice ,<unk>,True,False,False,19.9836875,ignore
3040105_en_35_28_104,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017eval/en_35_28_104/3040105_en_35_28_104.wav,@bkg ,,True,False,False,19.9836875,ignore
